,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
2016-10-30,,,0.0000,0.8100,-1.0600,2.9300,1021.9000,86.2850,1.4800,7.0000,0.0642
2016-10-31,,,0.0000,-4.8700,-8.9200,1.6500,1023.6000,88.0650,1.0000,6.0000,0.0431
2016-11-01,347.6900,,0.0000,-5.5200,-8.5500,-1.3200,1018.4000,89.7650,0.8500,3.0000,0.0210
2016-11-02,,,0.0000,-5.3800,-7.8500,-1.9300,1019.3000,86.8100,0.5200,14.0000,0.0985
2016-11-03,,,0.0000,-6.1700,-10.6200,-2.3700,1020.6000,84.4900,1.1400,10.0000,0.0677
2016-11-04,,,0.0000,-7.0100,-8.7500,-3.2100,1025.3000,80.1050,1.2500,9.0000,0.0583
2016-11-05,,,0.0000,-9.0800,-12.1900,-5.9500,1027.5000,79.2400,0.7700,8.0000,0.0465
2016-11-06,,,0.0000,-9.4400,-12.9900,-6.8900,1028.5000,83.4550,0.9500,11.0000,0.0628
2016-11-07,,,0.0000,-11.6300,-13.9100,-9.5900,1030.0000,80.7000,0.5700,7.0000,0.0354
2016-11-08,347.6200,,0.0000,-10.6900,-16.1100,-8.7100,1029.8000,79.6950,0.7500,5.0000,0.0266
2016-11-09,,,0.0000,-8.6600,-13.6900,-5.0200,1028.3000,70.6000,1.0600,3.0000,0.0178
2016-11-10,,,0.0000,-10.4200,-13.8000,-5.0700,1022.9000,77.8350,1.5400,5.0000,0.0272
2016-11-11,,,0.0000,-9.6300,-14.5400,-6.6900,1016.6000,82.1000,0.7600,4.0000,0.0228
2016-11-12,,,1.1000,-6.2000,-9.1700,-3.7100,1014.3000,87.2450,0.4900,3.0000,0.0204
2016-11-13,,,0.0000,-5.6500,-7.6800,-3.4500,1017.5000,90.0722,0.5500,2.0000,0.0139
2016-11-14,,,0.0000,-3.3800,-8.4400,1.3200,1009.5000,89.5900,1.4300,4.0000,0.0311
2016-11-15,347.5600,,0.0000,0.2000,-4.0900,2.5600,996.5000,84.4350,3.1000,4.0000,0.0363
2016-11-16,,,0.0000,-2.0200,-7.1000,4.0300,995.0000,77.4950,1.7600,2.0000,0.0166
2016-11-17,,,1.8000,-2.1900,-7.1200,-0.3500,991.9000,88.0250,2.7800,2.0000,0.0165
2016-11-18,,,0.9000,-1.2900,-3.8200,0.0800,992.7000,86.8400,2.5500,2.0000,0.0172
2016-11-19,,,0.0000,-1.9900,-3.7100,0.5300,987.5000,87.4368,1.5700,1.6667,0.0139
2016-11-20,,,0.0000,-6.5700,-12.8000,0.5700,1000.1000,87.8300,1.0400,1.3333,0.0090
2016-11-21,,,0.0000,-6.4900,-12.8000,-4.0300,1007.9000,84.6947,1.0400,1.0000,0.0067
2016-11-22,347.4600,,2.2000,-5.0300,-6.6800,-3.3100,1009.2000,91.4562,0.5300,1.0000,0.0072
2016-11-23,,,0.0000,-3.4300,-6.6100,-1.1300,1008.2000,87.0474,0.5500,1.0000,0.0078
2016-11-24,,,0.0000,-3.7800,-4.6900,-2.2400,1012.5000,83.3278,0.7100,1.0000,0.0076
2016-11-25,,,3.0000,-6.6400,-9.4200,-1.4600,1003.2000,87.7000,1.0800,1.0000,0.0067
2016-11-26,,,1.9000,-6.5200,-8.6800,-5.0000,993.1000,87.1368,0.9200,1.0000,0.0068
2016-11-27,,,0.0000,-2.9100,-6.0000,-2.2800,1014.2000,82.8600,2.6800,1.0000,0.0079
2016-11-28,,,0.0000,-4.0600,-5.7500,-1.8700,1014.1000,91.5000,1.2300,1.0000,0.0075
2016-11-29,347.3500,,1.4000,-0.5900,-5.4400,1.1300,998.6000,87.3158,2.4200,1.0000,0.0088
2016-11-30,,,1.0000,-0.6400,-2.5000,3.8500,987.2000,85.2850,3.5700,1.0000,0.0088
2016-12-01,,,6.2000,-4.0000,-6.7200,-0.8900,994.2000,83.7350,1.4600,1.0000,0.0076
2016-12-02,,,0.0000,-10.5100,-12.4100,-2.2100,1014.0000,78.6300,0.8200,1.0000,0.0054
2016-12-03,,,5.4000,-14.0100,-16.4500,-10.8000,1017.6000,80.9350,0.4900,1.0000,0.0044
2016-12-04,,,8.6000,-8.4000,-15.1000,-5.9500,997.1000,89.5688,1.3100,1.0000,0.0062
2016-12-05,,,0.0000,-2.5600,-7.3700,-0.2200,1005.0000,80.1450,2.2700,1.0000,0.0081
2016-12-06,347.2600,,11.5000,-2.3900,-8.3500,0.5100,1009.6000,86.5900,2.0600,1.0000,0.0081
2016-12-07,,,1.2000,0.1600,-2.1200,3.2600,999.1000,83.3300,2.3700,1.0000,0.0091
2016-12-08,,,1.4000,-0.7700,-1.8200,1.4000,992.4000,89.2450,2.3900,1.0000,0.0088
2016-12-09,,,0.0000,-5.4700,-7.5200,-0.3200,1002.4000,77.3250,2.5400,1.0000,0.0071
2016-12-10,,,0.0000,-6.4200,-7.8300,-4.3700,1009.9000,79.4200,1.4800,1.0000,0.0067
2016-12-11,,,4.8000,-6.3200,-11.3000,-1.6400,1010.6000,82.9650,2.0500,1.0000,0.0068
2016-12-12,,,4.4000,-0.8100,-3.2700,0.3100,1009.1000,90.7053,2.0500,1.0000,0.0087
2016-12-13,347.1800,,2.9000,-3.2900,-4.5400,0.0800,1005.2000,87.9056,0.9900,1.0000,0.0078
2016-12-14,,,0.0000,1.8800,-3.2300,3.7200,1012.5000,87.4900,2.3400,1.0000,0.0096
2016-12-15,,,0.0000,2.2200,-0.0600,4.4800,1015.7000,87.5700,1.5200,1.0000,0.0097
2016-12-16,,,0.0000,2.0700,-0.7500,4.8000,1017.9000,83.9550,1.9400,1.0000,0.0096
2016-12-17,,,0.0000,2.3100,0.8600,5.2600,1013.6000,84.3700,2.4100,1.0000,0.0097
2016-12-18,,,2.2000,1.6800,0.0400,3.7900,1010.9000,89.0059,1.3700,1.0000,0.0095
2016-12-19,,,5.0000,3.4100,-0.0500,7.6300,1006.4000,90.5467,1.4100,1.0000,0.0102
2016-12-20,347.1400,,0.0000,2.0700,0.0300,6.4100,1003.9000,75.9800,3.0700,1.0000,0.0097
2016-12-21,,,0.0000,-2.4200,-4.4200,3.7100,993.1000,75.9900,2.0900,1.0000,0.0082
2016-12-22,,,2.8000,-0.3600,-3.5300,1.7500,986.7000,78.0650,3.1600,1.0000,0.0089
2016-12-23,,,0.0000,-2.6800,-4.9900,0.7200,992.7000,83.6650,1.6600,1.0000,0.0081
2016-12-24,,,2.2000,-7.4700,-8.8600,-2.3900,983.1000,87.2500,0.6000,1.0000,0.0065
2016-12-25,,,0.0000,-5.4900,-8.6200,-1.4400,985.0000,79.4450,0.9900,1.0000,0.0072
2016-12-26,,,1.9000,-6.0600,-11.3900,-2.5300,975.4000,80.4600,1.5800,1.0000,0.0070
2016-12-27,347.1400,,3.9000,-2.2400,-9.0100,0.0600,1001.0000,82.1250,3.2400,1.0000,0.0082
2016-12-28,,,3.9000,-0.2100,-3.3000,3.0300,1012.8000,79.0350,2.8600,1.0000,0.0089
2016-12-29,,,0.0000,0.4300,-1.3500,2.8400,1004.3000,78.3250,3.2100,1.0000,0.0091
2016-12-30,,,4.8000,-0.6400,-2.3300,3.2400,987.2000,82.3800,2.7500,1.0000,0.0088
2016-12-31,,,1.4000,-3.2400,-9.5900,-0.9000,986.8000,80.5750,1.1800,1.0000,0.0079
2017-01-01,,,2.3000,-4.2900,-6.8500,-1.8200,1000.8000,86.8700,1.5600,1.0000,0.0075
2017-01-02,,,0.0000,-11.6300,-13.8300,-5.2700,1007.2000,77.6200,1.0300,1.0000,0.0051
2017-01-03,347.0800,,0.0000,-16.9700,-23.0300,-12.2800,1004.3000,76.7700,0.5600,1.0000,0.0037
2017-01-04,,,0.0000,-21.6800,-24.8700,-15.5900,1020.5000,70.5200,0.9300,1.0000,0.0027
2017-01-05,,,0.0000,-19.1800,-23.6900,-16.9700,1027.1000,63.2900,0.3600,1.0000,0.0032
2017-01-06,,,1.5000,-6.8300,-18.4800,1.0600,1004.3000,75.5550,3.6900,1.0000,0.0066
2017-01-07,,,3.1000,-1.3500,-2.9200,1.0900,999.9000,82.6950,3.4800,1.0000,0.0085
2017-01-08,,,1.9000,0.5600,-1.7600,3.8400,994.8000,81.6350,3.4300,1.0000,0.0092
2017-01-09,,,1.0000,-2.4500,-4.6300,-0.4700,997.3000,83.2500,2.8200,1.0000,0.0081
2017-01-10,347.0000,,5.2000,-8.5800,-10.8900,-3.6500,995.3000,88.1053,0.5400,1.0000,0.0061
2017-01-11,,,2.2000,-8.9500,-13.4700,-6.9400,979.0000,89.2737,0.5900,1.0000,0.0061
2017-01-12,,,0.0000,-4.3300,-10.6100,-0.4200,978.1000,82.2050,1.6900,1.0000,0.0076
2017-01-13,,,0.0000,-11.2900,-14.3100,-5.0500,983.2000,84.4700,0.8500,1.0000,0.0053
2017-01-14,,,0.0000,-7.9200,-11.9200,-5.3500,992.5000,79.8750,1.0400,1.0000,0.0063
2017-01-15,,,0.0000,-12.6600,-16.7700,-8.1600,1008.1000,76.1300,0.7500,1.0000,0.0048
2017-01-16,,,1.0000,-8.1500,-11.6200,-3.0800,1018.4000,78.8500,0.7700,1.0000,0.0061
2017-01-17,346.9200,,2.8000,-5.8600,-11.6800,-0.1000,1009.5000,84.2250,2.2000,1.0000,0.0069
2017-01-18,,,6.7000,0.1300,-3.5100,4.2300,999.4000,84.4150,3.0400,1.0000,0.0090
2017-01-19,,,5.0000,-3.8600,-8.0900,2.4300,996.1000,84.6050,3.9200,1.0000,0.0077
2017-01-20,,,3.9000,-5.4800,-7.3400,-3.9100,1003.8000,85.9600,4.2800,1.0000,0.0071
2017-01-21,,,0.0000,-5.5200,-6.9900,-4.0600,1014.6000,81.6500,2.2900,2.0000,0.0140
2017-01-22,,,11.1000,-6.3600,-7.3600,-4.1400,1007.3000,89.4150,0.5900,2.0000,0.0135
2017-01-23,,,1.0000,-8.1800,-9.3300,-6.2200,1006.6000,88.6250,0.4500,2.0000,0.0124
2017-01-24,346.9200,,0.0000,-13.1200,-19.3700,-8.0600,1015.5000,83.4400,1.0600,2.3333,0.0110
2017-01-25,,,23.7000,0.3200,-8.7900,3.3700,994.8000,83.1750,3.1800,2.6667,0.0244
2017-01-26,,,9.4000,1.1500,-0.8600,4.4200,1004.4000,90.9941,2.3400,3.0000,0.0281
2017-01-27,,,0.0000,2.1800,-0.7600,5.5800,1008.9000,81.9500,2.6600,3.0000,0.0292
2017-01-28,,,0.0000,-0.1400,-3.2300,4.2600,1008.0000,86.3200,1.3300,4.0000,0.0356
2017-01-29,,,0.6000,1.5400,-3.1600,4.4200,996.5000,76.1100,2.3000,3.0000,0.0287
2017-01-30,,,0.9000,-3.0700,-4.9300,1.0300,1000.9000,84.7250,2.6000,5.0000,0.0396
2017-01-31,346.9200,,1.8000,-4.2600,-6.9000,-1.0500,1013.4000,83.5900,2.0500,4.0000,0.0298
2017-02-01,,,1.5000,-6.4300,-7.7500,-2.2000,1017.3000,82.0500,1.1200,1.0000,0.0067
2017-02-02,,,0.0000,-9.0500,-12.9600,-6.3500,1009.2000,84.7300,0.6600,2.5000,0.0148
2017-02-03,,,0.0000,-12.5000,-14.6100,-10.3300,1010.6000,88.3650,0.9400,4.0000,0.0195
2017-02-04,,,0.0000,-11.8300,-14.0900,-9.7900,1015.7000,86.2316,0.8700,7.0000,0.0354
2017-02-05,,,0.0000,-7.8600,-14.1100,-4.1400,1022.6000,85.2650,1.1200,10.0000,0.0622
2017-02-06,,,0.0000,-12.4300,-15.9400,-6.6000,1034.3000,83.7100,0.7300,10.0000,0.0481
2017-02-07,346.9100,,0.0000,-16.9700,-20.6100,-13.5600,1041.6000,75.2650,0.9100,3.0000,0.0109
2017-02-08,,,0.0000,-20.6700,-23.5500,-18.4400,1048.5000,74.9400,0.5900,11.0000,0.0311
2017-02-09,,,0.0000,-21.7400,-24.1400,-19.1100,1050.2001,75.2450,0.2700,4.0000,0.0105
2017-02-10,,,0.0000,-23.9100,-26.7900,-20.8500,1044.7001,70.3650,0.2900,11.0000,0.0248
2017-02-11,,,0.0000,-19.0700,-26.1900,-15.4900,1037.4000,75.9400,0.6300,18.0000,0.0572
2017-02-12,,,1.2000,-3.0900,-15.7500,5.8800,1016.2000,81.7150,4.7000,3.0000,0.0235
2017-02-13,,,1.0000,5.2800,1.5000,8.4700,1014.2000,80.9900,5.6600,3.0000,0.0324
2017-02-14,346.9100,,0.0000,0.8400,-0.4800,3.9900,1027.3000,82.8100,1.9400,3.0000,0.0274
2017-02-15,,,0.0000,-0.7000,-1.9700,1.5300,1020.4000,86.9895,1.5200,9.0000,0.0778
2017-02-16,,,5.8000,-0.7100,-2.9800,1.6700,1003.7000,86.4263,0.8900,11.0000,0.0960
2017-02-17,,,3.1000,-0.6200,-3.1100,1.9100,996.4000,87.8950,3.4700,20.0000,0.1759
2017-02-18,,,0.0000,-7.0100,-9.8400,-2.2200,997.0000,85.5200,1.5700,12.0000,0.0793
2017-02-19,,,1.8000,-11.8700,-14.8100,-5.9500,991.1000,84.3550,1.1800,4.0000,0.0206
2017-02-20,,,1.2000,-7.8500,-15.6700,-5.4700,984.6000,81.0900,2.4700,21.0000,0.1343
2017-02-21,346.9500,,0.0000,-8.1300,-10.2100,-7.3300,989.9000,76.8600,1.9000,19.0000,0.1193
2017-02-22,,,1.5000,-12.9600,-15.6000,-8.8900,980.1000,83.0600,0.5700,21.0000,0.1023
2017-02-23,,,0.0000,-11.4900,-14.8100,-9.3300,981.8000,74.7650,1.9500,30.0000,0.1586
2017-02-24,,,2.2000,-6.3500,-10.1800,-4.4100,989.5000,80.1800,2.7200,22.0000,0.1509
2017-02-25,,,0.0000,-7.4900,-10.3000,-3.4300,995.2000,81.6100,1.9600,28.0000,0.1809
2017-02-26,,,0.0000,-10.6100,-13.5700,-6.6000,999.4000,80.7050,0.9700,46.0000,0.2518
2017-02-27,,,0.0000,-13.5200,-21.3700,-6.3300,997.9000,79.9550,1.6300,37.0000,0.1720
2017-02-28,346.9900,,0.0000,-12.0800,-15.3300,-6.5200,996.0000,82.0150,0.9600,24.0000,0.1214
2017-03-01,,,0.0000,-7.7000,-13.6300,-5.9800,992.6000,83.2300,2.4500,27.0000,0.1729
2017-03-02,,,0.0000,-7.8000,-11.1400,-4.9100,996.4000,75.9250,1.7600,60.0000,0.3813
2017-03-03,,,0.0000,-10.2400,-13.2200,-5.8700,1004.0000,72.8300,1.6500,35.0000,0.1948
2017-03-04,,,0.0000,-9.1600,-12.6900,-4.7800,1012.9000,71.4050,1.2800,36.0000,0.2108
2017-03-05,,,0.0000,-9.5300,-12.3400,-4.7100,1019.3000,71.1650,0.7500,53.0000,0.3029
2017-03-06,,,0.0000,-17.0800,-20.7300,-11.3700,1024.2001,62.3300,1.0100,62.0000,0.2270
2017-03-07,346.9800,,0.0000,-19.0300,-22.7400,-14.1700,1027.1000,61.2550,2.1800,83.0000,0.2669
2017-03-08,,,0.0000,-10.1500,-21.6100,-3.9900,1014.1000,71.9450,1.1600,60.0000,0.3330
2017-03-09,,,0.0000,-11.6700,-15.6600,-7.2400,1004.5000,82.5200,0.5400,47.0000,0.2417
2017-03-10,,,1.1000,-2.9800,-10.8300,1.0500,1008.3000,82.2250,2.3600,54.0000,0.4270
2017-03-11,,,0.0000,-2.8700,-4.9500,-0.0100,1011.1000,81.8250,3.3600,70.0000,0.5551
2017-03-12,,,0.0000,-0.9500,-2.7700,0.6900,1011.0000,85.9400,1.5800,61.0000,0.5247
2017-03-13,,,0.0000,-3.2500,-9.7800,-0.0300,1010.3000,90.0812,0.8000,54.0000,0.4214
2017-03-14,346.9600,,0.0000,-0.9400,-4.9800,2.8200,990.2000,79.4350,2.7700,35.0000,0.3050
2017-03-15,,,0.7000,-0.1300,-4.1900,3.2200,978.5000,79.2500,3.6400,47.0000,0.4262
2017-03-16,,,0.0000,-1.4600,-3.0800,1.5500,989.9000,82.3800,3.3400,60.0000,0.5120
2017-03-17,,,2.2000,-4.7500,-7.8600,0.8900,974.6000,82.3100,0.9000,71.0000,0.5304
2017-03-18,,,0.0000,-5.7600,-10.1400,-2.9400,987.5000,77.6150,2.4300,66.0000,0.4663
2017-03-19,,,0.0000,-11.9100,-17.1900,-6.6400,996.6000,72.4150,1.1600,101.0000,0.5156
2017-03-20,,,0.0000,-4.5400,-12.2500,1.4600,989.9000,70.6700,2.8000,104.0000,0.7763
2017-03-21,346.9000,,0.0000,-1.4700,-5.4000,1.5500,988.8000,72.6450,2.6000,82.0000,0.6999
2017-03-22,,,1.5000,-3.8400,-7.4600,0.4000,990.0000,82.6000,1.3700,51.0000,0.3929
2017-03-23,,,0.0000,-4.3400,-6.9800,-0.9100,1002.5000,69.5650,3.6400,67.0000,0.5004
2017-03-24,,,0.0000,-2.9900,-7.5800,1.1300,1009.5000,70.2500,2.0100,72.0000,0.5686
2017-03-25,,,1.1000,-0.4100,-6.3200,3.7800,1004.0000,74.3850,2.2000,96.0000,0.8476
2017-03-26,,,2.9000,0.0600,-2.7500,4.4000,997.1000,85.3900,5.5100,56.0000,0.5059
2017-03-27,,,3.1000,-3.1600,-4.7800,-0.2600,1001.3000,86.3450,2.6700,69.0000,0.5437
2017-03-28,346.8300,,1.6000,-6.1100,-7.2700,-3.7000,1010.2000,81.0100,3.4800,96.0000,0.6566
2017-03-29,,,1.2000,-6.2200,-7.9800,-4.0200,1011.9000,78.6100,2.8800,138.0000,0.9378
2017-03-30,,,0.0000,-5.9000,-10.2100,-1.1000,1012.8000,77.4400,1.7300,111.0000,0.7655
2017-03-31,,,0.0000,-10.2200,-14.9700,-5.7300,1012.2000,62.7550,0.9200,131.0000,0.7253
2017-04-01,,,0.0000,-6.8700,-12.6100,-0.5900,1005.2000,70.5100,1.0500,120.0000,0.7937
2017-04-02,,,0.0000,-6.6200,-12.1000,-2.7500,1013.7000,74.2100,0.9500,121.0000,0.8054
2017-04-03,,,0.0000,-5.0500,-10.2800,-0.9000,1009.0000,79.1800,1.5000,88.0000,0.6334
2017-04-04,346.7900,,0.0000,3.0300,-2.3900,7.1500,998.0000,75.6900,2.8800,65.0000,0.6559
2017-04-05,,,2.3000,0.8400,-1.8600,4.5500,998.9000,79.3900,2.5000,125.0000,1.1627
2017-04-06,,,0.0000,-2.3600,-3.2000,0.5800,1003.7000,78.6150,1.6500,111.0000,0.9041
2017-04-07,,,0.0000,-4.1500,-6.5800,-0.8600,1009.8000,69.5900,2.0600,160.0000,1.1997
2017-04-08,,,1.2000,-5.5900,-10.2600,-1.0500,1010.4000,64.9300,1.3500,155.0000,1.0867
2017-04-09,,,3.0000,-3.6300,-5.7400,-0.8800,999.8000,84.6500,1.1000,129.0000,0.9966
2017-04-10,,,1.5000,-2.2000,-4.3300,0.0700,994.3000,86.6850,1.0600,115.0000,0.9488
2017-04-11,346.7500,,2.0000,-4.3400,-6.1700,-1.5100,1000.7000,80.9850,1.0400,124.0000,0.9273
2017-04-12,,,0.0000,-5.4900,-6.5300,-3.0600,1005.0000,75.2950,1.3100,180.0000,1.2726
2017-04-13,,,0.0000,-7.8600,-12.5200,-4.5000,1010.9000,66.4200,3.0300,167.0000,1.0472
2017-04-14,,,0.0000,-6.0600,-9.3500,-2.7200,1013.6000,72.1450,2.2900,199.0000,1.3612
2017-04-15,,,0.0000,-5.9000,-8.4600,-1.2900,1015.8000,64.1200,1.7700,207.0000,1.4247
2017-04-16,,,0.0000,-5.5100,-12.5000,-0.3600,1018.4000,65.8850,1.1000,175.0000,1.2249
2017-04-17,,,0.0000,-7.4700,-11.2600,-1.2600,1025.9000,62.6550,0.9000,210.0000,1.3289
2017-04-18,346.7400,,2.7000,-6.1000,-15.1700,0.5500,1025.6000,65.9450,2.5700,138.0000,0.9345
2017-04-19,,,0.0000,-0.5200,-3.9200,3.6400,1020.7000,69.0250,2.7500,132.0000,1.1487
2017-04-20,,,0.0000,0.1500,-3.2700,4.8200,995.8000,70.3500,4.5300,133.0000,1.2066
2017-04-21,,,2.2000,-2.0500,-4.2000,-0.2800,987.5000,75.1000,2.4500,176.0000,1.4676
2017-04-22,,,0.0000,-1.7500,-5.7300,2.5600,996.5000,65.3750,2.6900,163.0000,1.3686
2017-04-23,,,0.0000,-4.5500,-5.7100,-1.8700,1002.3000,76.0500,2.2000,195.0000,1.4428
2017-04-24,,,0.0000,-5.7000,-12.5000,0.8300,1008.3000,72.8800,0.7300,208.0000,1.4527
2017-04-25,346.7300,,0.0000,-6.1000,-12.8800,-0.3900,1010.7000,68.2850,0.9300,229.0000,1.5665
2017-04-26,,,0.0000,-5.2400,-13.1200,1.1800,1007.1000,68.5600,1.0500,203.0000,1.4501
2017-04-27,,,0.0000,-3.2300,-9.1100,2.9100,1013.6000,64.9050,1.6700,179.0000,1.3951
2017-04-28,,,0.0000,-3.8900,-9.1400,0.6900,1027.2001,61.3650,0.8800,247.0000,1.8528
2017-04-29,,,0.0000,-3.1800,-12.5400,3.1400,1032.1000,60.9800,0.9600,250.0000,1.9298
2017-04-30,,,3.0000,-2.3500,-7.8900,2.4200,1019.9000,75.0600,2.1200,125.0000,1.0082
2017-05-01,,,0.0000,0.3700,-3.3400,3.6300,1010.9000,87.2800,5.2300,178.0000,1.6143
2017-05-02,346.7100,,0.0000,1.2400,-0.4400,3.1000,1026.5000,85.4100,4.7100,189.0000,1.7568
2017-05-03,,,0.0000,1.1200,0.0600,3.3100,1037.5000,76.2050,2.2400,218.0000,2.0045
2017-05-04,,,0.0000,1.9100,-1.3100,4.7800,1028.8000,81.7200,4.2000,148.0000,1.4092
2017-05-05,,,0.0000,4.3500,2.1900,7.1000,1020.2000,85.3600,4.3300,162.0000,1.6912
2017-05-06,,,0.0000,0.1600,-1.7900,3.5100,1022.6000,64.2000,2.1900,184.0000,1.6436
2017-05-07,,,0.7000,-2.8800,-4.6400,0.1500,1021.0000,67.9650,3.1400,194.0000,1.5282
2017-05-08,,,0.0000,-3.0400,-6.2400,0.0700,1022.9000,67.3600,2.0500,210.0000,1.6406
2017-05-09,346.7000,,0.0000,-2.8600,-6.7600,0.5800,1019.1000,63.8350,1.5000,217.0000,1.7129
2017-05-10,,,0.0000,-2.9500,-4.2300,0.5400,1015.2000,65.2800,1.8300,216.0000,1.7025
2017-05-11,,,0.0000,-4.0300,-6.7100,-0.9900,1013.3000,60.5700,1.5000,198.0000,1.4892
2017-05-12,,,0.0000,-3.0700,-7.9200,0.0400,1016.3000,61.5300,1.2300,222.0000,1.7394
2017-05-13,,,0.0000,-1.2300,-6.0900,4.2700,1020.7000,65.1850,1.1200,260.0000,2.1977
2017-05-14,,,0.0000,-0.2000,-3.8400,2.7000,1026.8000,64.2450,1.0900,279.0000,2.4506
2017-05-15,,,0.0000,0.2600,-6.0800,4.7400,1030.2001,57.5050,1.0500,292.0000,2.6070
2017-05-16,346.8400,,0.0000,2.0700,-2.8500,6.5900,1022.5000,56.8850,0.9800,263.0000,2.5281
2017-05-17,,,1.0000,3.6100,0.2900,7.2300,1015.0000,67.1500,1.1900,209.0000,2.1326
2017-05-18,,,0.0000,5.6600,1.3800,9.9500,1014.1000,66.4200,1.2500,227.0000,2.4834
2017-05-19,,,0.0000,4.9500,2.1100,7.5600,1013.5000,77.7550,1.7900,189.0000,2.0205
2017-05-20,,,0.0000,3.7100,1.9800,5.8100,1021.1000,74.3050,1.8500,233.0000,2.3780
2017-05-21,,,0.0000,2.7500,0.8200,5.8700,1016.4000,81.6750,1.6800,149.0000,1.4734
2017-05-22,,,0.0000,3.8800,1.1200,6.6500,1012.9000,81.0250,2.5000,173.0000,1.7839
2017-05-23,347.8800,,0.0000,2.6800,1.0600,5.2900,1014.8000,66.3250,1.6400,250.0000,2.4681
2017-05-24,,,0.0000,1.5600,-2.0800,6.3200,1010.8000,68.8000,1.6100,202.0000,1.9177
2017-05-25,,,1.2000,3.6400,1.0800,7.9300,1009.1000,74.1300,2.7100,160.0000,1.6395
2017-05-26,,,0.0000,1.9700,-0.9900,4.7100,1019.2000,54.9100,1.4600,221.0000,2.1204
2017-05-27,,,0.9000,1.7100,-3.1300,5.3900,1018.6000,52.1300,1.7600,242.0000,2.3002
2017-05-28,,,1.0000,1.6100,-0.8500,4.3100,1008.5000,82.1400,2.1700,151.0000,1.4381
2017-05-29,,,0.0000,1.0600,-0.0700,4.7700,1012.9000,68.3600,2.6300,245.0000,2.2795
2017-05-30,348.9200,,0.0000,0.9400,-1.5500,3.9500,1007.6000,77.8000,2.9200,225.0000,2.0902
2017-05-31,,,0.0000,1.2500,-1.4700,4.6300,1000.7000,75.2250,2.1600,255.0000,2.4067
2017-06-01,,,0.0000,1.4100,-1.3400,5.4600,1010.8000,63.4850,2.4200,185.0000,1.7464
2017-06-02,,,0.0000,3.0600,-0.5000,6.5100,1019.9000,62.1550,2.0200,242.0000,2.4152
2017-06-03,,,0.0000,3.4000,-1.9300,8.1900,1017.6000,56.1650,1.7600,278.0000,2.8118
2017-06-04,,,0.0000,2.5400,-2.0600,6.8500,1012.2000,72.6750,2.0900,186.0000,1.8296
2017-06-05,,,0.0000,4.8600,-0.5000,9.1500,1000.5000,67.8300,1.3800,174.0000,1.8672
2017-06-06,349.4500,,0.0000,8.3000,2.4300,13.8200,1008.1000,71.4600,1.8100,189.0000,2.2499
2017-06-07,,,0.0000,12.4400,6.1500,18.0500,1016.9000,55.7150,1.6100,316.0000,4.1919
2017-06-08,,,0.0000,14.9000,8.8500,19.8700,1016.4000,48.3100,1.7700,318.0000,4.4731
2017-06-09,,,0.0000,13.8600,9.3800,19.5100,1015.3000,50.8000,1.9400,312.0000,4.2866
2017-06-10,,,0.0000,12.9900,8.6500,17.2000,1013.4000,50.9400,2.1300,241.0000,3.2452
2017-06-11,,,0.0000,13.3700,7.4600,16.9600,1008.9000,61.7250,1.7300,274.0000,3.7303
2017-06-12,,,0.0000,12.6700,9.9700,17.4300,1002.7000,54.3700,1.8500,289.0000,3.8781
2017-06-13,349.8900,,0.0000,11.1100,4.8500,16.3500,1005.5000,49.3750,2.2100,271.0000,3.4914
2017-06-14,,,0.0000,10.3700,5.8000,15.0100,1009.9000,66.0400,2.5700,245.0000,3.0890
2017-06-15,,,0.0000,8.6300,5.3400,14.9600,1008.5000,73.8900,1.9100,207.0000,2.4874
2017-06-16,,,1.5000,8.1100,5.7400,10.9100,1008.2000,82.4050,1.4300,198.0000,2.3437
2017-06-17,,,1.1000,8.8100,6.2200,12.3900,1009.8000,79.9850,1.6700,204.0000,2.4627
2017-06-18,,,1.0000,8.0500,5.9700,12.5400,1004.5000,83.2250,1.9700,145.0000,1.7163
2017-06-19,,,0.0000,7.7900,3.7500,12.7600,1003.4000,70.8800,1.9100,114.0000,1.3397
2017-06-20,349.8100,,1.6000,8.1300,5.4700,13.0900,1000.6000,75.3050,1.5000,168.0000,1.9970
2017-06-21,,,0.0000,6.0200,4.0800,9.4300,1005.3000,77.6550,2.2100,89.0000,0.9894
2017-06-22,,,0.0000,6.4700,2.6900,10.5400,1008.3000,65.9300,1.5300,186.0000,2.0943
2017-06-23,,,0.0000,7.5400,4.1300,11.5800,1005.8000,65.2600,1.2400,238.0000,2.7729
2017-06-24,,,3.3000,9.7700,4.1200,15.5200,996.8000,67.5000,1.9500,209.0000,2.6075
2017-06-25,,,3.6000,8.0400,5.1000,12.5000,993.9000,85.2200,1.2600,118.0000,1.4034
2017-06-26,,,1.3000,8.3700,6.3000,10.9800,993.2000,83.2750,2.0000,117.0000,1.4054
2017-06-27,349.6400,,2.8000,7.4400,6.5500,9.1600,1002.2000,87.2500,2.2200,121.0000,1.4080
2017-06-28,,,0.0000,6.8000,4.6000,10.3100,1010.6000,71.8850,2.1800,184.0000,2.0909
2017-06-29,,,0.0000,8.1800,2.1200,12.7000,1014.5000,64.1300,1.8100,237.0000,2.8029
